model,score,timestep,number_of_edges_pos,number_of_edges_neg,test_agg,duplicate_edges,predictor,loss_func,method,dataset,metric
GraphSage,60.85,129400,48,48,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,67.15,129420,44,44,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,45.22,129440,38,38,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,64.56,129460,40,40,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,69.87,129480,32,32,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,61.33,129500,30,30,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,59.63,129520,28,28,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,67.13,129540,33,33,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,64.67,129560,28,28,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,67.22,129580,33,33,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,59.67,129600,32,32,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,54.4,129620,25,25,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,51.11,129640,30,30,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,54.87,129660,46,46,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,54.36,129680,33,33,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,60.63,129700,37,37,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,63.24,129720,27,27,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,57.67,129740,30,30,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,55.47,129760,32,32,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,66.29,129780,31,31,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,63.67,129800,35,35,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,58.95,129820,37,37,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,59.3,129840,36,36,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,46.05,129860,28,28,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,55.88,129880,33,33,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,56.79,129900,36,36,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,58.59,129920,33,33,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,55.91,129940,32,32,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,70.41,129960,26,26,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,55.56,129980,33,33,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,68.05,130000,31,31,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,48.07,130020,31,31,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,67.53,130040,32,32,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,56.47,130060,33,33,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,53.72,130080,41,41,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,56.62,130100,52,51,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,56.89,130120,49,49,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,67.19,130140,32,32,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,62.33,130160,30,30,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,72.53,130180,36,36,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,66.11,130200,30,30,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,64.76,130220,39,39,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,65.28,130240,32,32,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,57.59,130260,35,35,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,64.29,130280,35,35,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,63.84,130300,25,25,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,47.8,130320,33,33,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,45.18,130340,29,29,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,54.08,130360,25,25,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,57.64,130380,24,24,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,58.22,130400,30,30,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,64.08,130420,36,36,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,67.08,130440,27,27,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,67.84,130460,29,29,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,59.26,130480,31,31,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,46.72,130500,30,30,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,55.53,130520,39,38,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,52.94,130540,33,33,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,48.3,130560,21,21,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,43.0,130580,27,27,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,54.45,130600,35,35,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,49.41,130620,38,38,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,48.58,130640,23,23,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,36.0,130660,15,15,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,49.61,130680,16,16,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,57.99,130700,12,12,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,49.89,130720,21,21,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,56.25,130740,16,16,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,63.32,130760,17,17,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,58.0,130780,10,10,False,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,-0.0168,0,1712,20940,True,True,dotProduct,BCEWithLogits,agg,SF2H,kendall@10
GraphSage,-0.0195,0,20940,20940,True,False,dotProduct,BCEWithLogits,agg,SF2H,kendall
GraphSage,69.12,0,20940,20940,True,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphConv,-0.0198,0,20940,20940,True,False,dotProduct,BCEWithLogits,agg,SF2H,wkendall
GraphConv,71.24,0,20940,20940,True,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,0.0587,0,822,20940,True,True,dotProduct,BCEWithLogits,agg,SF2H,kendall@5
GraphSage,65.1,126780,81,81,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,64.44,126800,72,72,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,66.95,126820,89,89,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,63.93,126840,86,86,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,63.4,126860,92,92,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,64.49,126880,82,82,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,66.63,126900,91,91,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,70.53,126920,83,83,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,62.57,126940,97,97,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,66.42,126960,98,98,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,68.1,126980,77,77,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,74.61,127000,69,69,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,68.44,127020,74,74,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,63.48,127040,83,83,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,73.8,127060,83,83,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,73.8,127080,79,79,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,66.91,127100,84,84,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,65.93,127120,94,94,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,70.2,127140,85,85,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,68.57,127160,83,83,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,62.49,127180,82,82,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,72.75,127200,88,88,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,68.81,127220,73,73,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,74.74,127240,84,84,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,66.37,127260,78,78,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,75.98,127280,73,73,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,76.3,127300,78,78,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,72.44,127320,89,89,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,74.26,127340,84,84,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,68.09,127360,94,94,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,63.4,127380,91,91,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,65.18,127400,81,81,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,70.88,127420,75,75,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,62.51,127440,71,71,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,67.27,127460,65,65,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,66.9,127480,67,67,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,66.0,127500,73,73,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,69.9,127520,82,82,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,58.44,127540,79,79,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,68.7,127560,83,83,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,60.74,127580,74,74,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,65.56,127600,74,74,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,72.33,127620,65,65,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,73.72,127640,61,61,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,67.57,127660,73,73,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,69.17,127680,61,61,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,59.45,127700,77,77,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,58.78,127720,71,71,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,62.12,127740,71,71,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,61.08,127760,69,69,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,60.13,127780,79,79,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,56.22,127800,71,71,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,68.04,127820,71,71,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,68.63,127840,70,70,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,65.14,127860,65,65,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,70.6,127880,74,74,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,75.89,127900,58,58,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,73.39,127920,78,78,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,73.26,127940,61,61,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,72.61,127960,37,37,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,65.44,127980,43,43,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,66.73,128000,46,46,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,76.63,128020,53,53,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,67.36,128040,48,48,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,70.08,128060,62,62,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,77.86,128080,61,61,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,67.88,128100,55,55,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,71.27,128120,70,70,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,72.9,128140,72,72,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,62.13,128160,66,66,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,63.73,128180,58,58,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,71.26,128200,71,71,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,68.34,128220,75,75,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,68.21,128240,65,65,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,66.76,128260,64,64,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,67.47,128280,56,56,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,68.93,128300,52,52,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,70.68,128320,50,50,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,57.9,128340,47,47,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,67.14,128360,53,53,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,63.76,128380,50,50,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,63.06,128400,47,47,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,74.35,128420,59,59,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,58.51,128440,56,56,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,74.14,128460,54,54,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,60.11,128480,51,51,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,63.4,128500,51,51,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,69.36,128520,57,57,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,71.53,128540,65,65,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,70.53,128560,72,72,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,54.25,128580,66,66,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,73.6,128600,66,66,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,70.72,128620,68,68,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,68.51,128640,59,59,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,76.62,128660,63,63,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,69.09,128680,45,45,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,69.17,128700,47,47,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,74.28,128720,51,51,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,74.45,128740,49,49,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,74.24,128760,46,46,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,70.06,128780,56,56,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,82.27,128800,45,45,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,59.43,128820,52,52,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,59.04,128840,38,38,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,61.57,128860,51,51,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,62.4,128880,50,50,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,71.72,128900,50,50,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,71.27,128920,55,55,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,68.4,128940,55,55,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,72.27,128960,47,47,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,71.9,128980,57,57,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,72.12,129000,52,52,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,77.04,129020,42,42,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,71.33,129040,39,39,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,68.6,129060,43,43,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,70.87,129080,39,39,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,75.65,129100,45,45,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,74.43,129120,42,42,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,73.8,129140,35,35,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,69.41,129160,31,31,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,68.51,129180,34,34,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,71.29,129200,37,37,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,72.78,129220,44,44,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,56.83,129240,37,37,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,75.38,129260,37,37,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,69.9,129280,41,41,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,67.38,129300,40,40,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,64.1,129320,39,39,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,69.18,129340,38,38,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,70.27,129360,37,37,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,68.78,129380,44,44,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,74.61,129400,48,48,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,67.1,129420,44,44,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,77.25,129440,38,38,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,63.25,129460,40,40,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,61.04,129480,32,32,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,64.33,129500,30,30,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,76.4,129520,28,28,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,60.33,129540,33,33,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,79.72,129560,28,28,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,72.08,129580,33,33,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,77.25,129600,32,32,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,70.4,129620,25,25,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,66.67,129640,30,30,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,64.7,129660,46,46,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,60.42,129680,33,33,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,64.21,129700,37,37,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,70.23,129720,27,27,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,80.0,129740,30,30,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,61.43,129760,32,32,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,70.66,129780,31,31,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,64.65,129800,35,35,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,76.77,129820,37,37,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,70.99,129840,36,36,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,56.12,129860,28,28,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,65.75,129880,33,33,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,74.23,129900,36,36,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,64.74,129920,33,33,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,61.72,129940,32,32,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,65.53,129960,26,26,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,64.28,129980,33,33,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,61.71,130000,31,31,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,67.01,130020,31,31,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,65.23,130040,32,32,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,68.0,130060,33,33,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,72.64,130080,41,41,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,63.73,130100,52,51,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,66.39,130120,49,49,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,67.77,130140,32,32,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,84.67,130160,30,30,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,69.68,130180,36,36,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,76.89,130200,30,30,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,70.55,130220,39,39,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,75.98,130240,32,32,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,70.04,130260,35,35,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,74.57,130280,35,35,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,72.16,130300,25,25,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,77.18,130320,33,33,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,67.54,130340,29,29,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,62.24,130360,25,25,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,62.85,130380,24,24,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,64.33,130400,30,30,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,72.3,130420,36,36,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,77.16,130440,27,27,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,72.12,130460,29,29,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,77.37,130480,31,31,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,64.78,130500,30,30,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,61.01,130520,39,39,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,63.91,130540,33,33,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,67.01,130560,21,21,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,63.65,130580,27,27,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,63.63,130600,35,35,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,64.16,130620,38,38,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,65.41,130640,23,23,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,61.33,130660,15,15,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,75.0,130680,16,16,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,72.22,130700,12,12,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,89.12,130720,21,21,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,60.55,130740,16,16,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,74.57,130760,17,17,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphSage,78.0,130780,10,10,False,True,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphConv,60.82,0,20940,20940,True,False,dotProduct,BCEWithLogits,agg,SF2H,auc
GraphConv,0.0181,0,4184,20940,True,True,dotProduct,BCEWithLogits,agg,SF2H,kendall@25
GraphConv,0.0341,0,20940,20940,True,True,dotProduct,BCEWithLogits,agg,SF2H,wkendall
